hour,updated_type,updated_subtype,longitude,latitude,alert_count
08:00,Hazard,Unclassified,-87.89,41.97,6
08:00,Hazard,Unclassified,-87.75,41.79,6
08:00,Hazard,Unclassified,-87.9,41.97,5
08:00,Hazard,Unclassified,-87.64,41.83,5
08:00,Hazard,Unclassified,-87.89,41.98,4
08:00,Hazard,Unclassified,-87.77,41.78,4
08:00,Hazard,Unclassified,-87.64,41.79,4
08:00,Hazard,Unclassified,-87.71,41.82,3
08:00,Hazard,Unclassified,-87.68,41.83,3
08:00,Hazard,Unclassified,-87.67,41.9,3
08:00,Hazard,Weather,-87.6,41.66,8
08:00,Hazard,Weather,-87.65,41.88,6
08:00,Hazard,Weather,-87.6,41.69,6
08:00,Hazard,Weather,-87.59,41.65,6
08:00,Hazard,Weather,-87.65,41.84,3
08:00,Hazard,Weather,-87.75,41.81,2
08:00,Hazard,Weather,-87.68,41.83,2
08:00,Hazard,Weather,-87.67,41.87,2
08:00,Hazard,Weather,-87.67,41.88,2
08:00,Hazard,Weather,-87.64,41.84,2
08:00,Jam,Heavy Traffic,-87.81,41.98,2
08:00,Jam,Heavy Traffic,-87.76,41.96,2
08:00,Jam,Heavy Traffic,-87.72,41.82,2
08:00,Jam,Heavy Traffic,-87.67,41.9,2
08:00,Jam,Heavy Traffic,-87.82,41.98,1
08:00,Jam,Heavy Traffic,-87.8,41.98,1
08:00,Jam,Heavy Traffic,-87.78,41.91,1
08:00,Jam,Heavy Traffic,-87.77,41.87,1
08:00,Jam,Heavy Traffic,-87.75,41.95,1
08:00,Jam,Heavy Traffic,-87.73,41.83,1
08:00,Jam,Moderate Traffic,-87.75,41.81,1
08:00,Jam,Stand Still Traffic,-87.82,41.98,4
08:00,Jam,Stand Still Traffic,-87.67,41.9,4
08:00,Jam,Stand Still Traffic,-87.71,41.82,2
08:00,Jam,Stand Still Traffic,-87.7,41.87,2
08:00,Jam,Stand Still Traffic,-87.65,41.87,2
08:00,Jam,Stand Still Traffic,-87.65,41.88,2
08:00,Jam,Stand Still Traffic,-87.64,41.77,2
08:00,Jam,Stand Still Traffic,-87.6,41.7,2
08:00,Jam,Stand Still Traffic,-87.76,41.96,1
08:00,Jam,Stand Still Traffic,-87.75,41.81,1
08:00,Jam,Unclassified,-87.65,41.88,6
08:00,Jam,Unclassified,-87.75,41.79,2
08:00,Jam,Unclassified,-87.7,41.83,2
08:00,Jam,Unclassified,-87.68,41.91,2
08:00,Jam,Unclassified,-87.67,41.87,2
08:00,Jam,Unclassified,-87.67,41.91,2
08:00,Jam,Unclassified,-87.63,41.75,2
08:00,Jam,Unclassified,-87.62,41.88,2
08:00,Jam,Unclassified,-87.91,41.97,1
08:00,Jam,Unclassified,-87.89,41.97,1
08:00,Road Closed,Event,-87.75,41.96,657
08:00,Road Closed,Event,-87.65,41.88,438
08:00,Road Closed,Event,-87.64,41.71,219
08:00,Road Closed,Event,-87.64,41.83,219
08:00,Road Closed,Event,-87.6,41.69,219
08:00,Road Closed,Event,-87.68,41.88,4
08:00,Road Closed,Event,-87.66,41.98,2
08:00,Road Closed,Event,-87.65,41.97,2
08:00,Road Closed,Event,-87.64,41.92,2
08:00,Road Closed,Event,-87.63,41.74,2
08:00,Road Closed,Unclassified,-87.66,41.94,3
08:00,Road Closed,Unclassified,-87.66,41.85,2
08:00,Road Closed,Unclassified,-87.62,41.89,2
08:00,Road Closed,Unclassified,-87.74,41.95,1
08:00,Road Closed,Unclassified,-87.71,41.92,1
08:00,Road Closed,Unclassified,-87.7,41.96,1
08:00,Road Closed,Unclassified,-87.69,41.96,1
08:00,Road Closed,Unclassified,-87.66,41.75,1
08:00,Road Closed,Unclassified,-87.66,41.9,1
08:00,Road Closed,Unclassified,-87.65,41.88,1
09:00,Accident,Major,-87.64,41.8,10
09:00,Accident,Major,-87.74,41.87,5
09:00,Accident,Major,-87.65,41.86,5
09:00,Accident,Major,-87.64,41.79,3
09:00,Accident,Major,-87.64,41.84,3
09:00,Accident,Major,-87.63,41.72,3
09:00,Accident,Major,-87.61,41.67,3
09:00,Accident,Major,-87.74,41.95,2
09:00,Accident,Major,-87.7,41.93,2
09:00,Accident,Major,-87.67,41.87,2
09:00,Accident,Minor,-87.64,41.84,2
09:00,Accident,Minor,-87.61,41.71,2
09:00,Accident,Minor,-87.83,41.98,1
09:00,Accident,Minor,-87.77,41.97,1
09:00,Accident,Minor,-87.75,41.82,1
09:00,Accident,Minor,-87.73,41.95,1
09:00,Accident,Minor,-87.68,41.92,1
09:00,Accident,Minor,-87.66,41.89,1
09:00,Accident,Minor,-87.65,41.85,1
09:00,Accident,Minor,-87.61,41.67,1
09:00,Accident,Unclassified,-87.64,41.81,9
09:00,Accident,Unclassified,-87.64,41.78,7
09:00,Accident,Unclassified,-87.64,41.84,7
09:00,Accident,Unclassified,-87.66,41.89,6
09:00,Accident,Unclassified,-87.65,41.86,6
09:00,Accident,Unclassified,-87.63,41.75,6
09:00,Accident,Unclassified,-87.63,41.77,5
09:00,Accident,Unclassified,-87.64,41.8,4
09:00,Accident,Unclassified,-87.64,41.83,4
09:00,Accident,Unclassified,-87.64,41.89,4
09:00,Hazard,On Road,-87.76,41.96,82
09:00,Hazard,On Road,-87.66,41.89,51
09:00,Hazard,On Road,-87.64,41.8,33
09:00,Hazard,On Road,-87.64,41.83,30
09:00,Hazard,On Road,-87.65,41.87,29
09:00,Hazard,On Road,-87.64,41.84,28
09:00,Hazard,On Road,-87.75,41.96,27
09:00,Hazard,On Road,-87.65,41.85,26
09:00,Hazard,On Road,-87.74,41.95,24
09:00,Hazard,On Road,-87.64,41.82,23
09:00,Hazard,On Shoulder,-87.66,41.84,49
09:00,Hazard,On Shoulder,-87.64,41.82,44
09:00,Hazard,On Shoulder,-87.59,41.65,44
09:00,Hazard,On Shoulder,-87.65,41.87,39
09:00,Hazard,On Shoulder,-87.64,41.84,38
09:00,Hazard,On Shoulder,-87.76,41.96,37
09:00,Hazard,On Shoulder,-87.67,41.9,37
09:00,Hazard,On Shoulder,-87.64,41.83,37
09:00,Hazard,On Shoulder,-87.6,41.66,37
09:00,Hazard,On Shoulder,-87.64,41.78,33
09:00,Hazard,Unclassified,-87.64,41.83,13
09:00,Hazard,Unclassified,-87.65,41.85,8
09:00,Hazard,Unclassified,-87.64,41.84,7
09:00,Hazard,Unclassified,-87.76,41.79,5
09:00,Hazard,Unclassified,-87.83,41.97,4
09:00,Hazard,Unclassified,-87.64,41.81,4
09:00,Hazard,Unclassified,-87.63,41.75,4
09:00,Hazard,Unclassified,-87.82,41.98,3
09:00,Hazard,Unclassified,-87.82,41.99,3
09:00,Hazard,Unclassified,-87.64,41.79,3
09:00,Hazard,Weather,-87.59,41.65,10
09:00,Hazard,Weather,-87.6,41.66,6
09:00,Hazard,Weather,-87.61,41.68,4
09:00,Hazard,Weather,-87.6,41.69,4
09:00,Hazard,Weather,-87.59,41.66,4
09:00,Hazard,Weather,-87.75,41.79,3
09:00,Hazard,Weather,-87.63,41.9,3
09:00,Hazard,Weather,-87.75,41.81,2
09:00,Hazard,Weather,-87.72,41.82,2
09:00,Hazard,Weather,-87.7,41.83,2
09:00,Jam,Heavy Traffic,-87.8,41.98,7
09:00,Jam,Heavy Traffic,-87.75,41.81,4
09:00,Jam,Heavy Traffic,-87.59,41.65,4
09:00,Jam,Heavy Traffic,-87.82,41.98,3
09:00,Jam,Heavy Traffic,-87.76,41.96,3
09:00,Jam,Heavy Traffic,-87.7,41.93,3
09:00,Jam,Heavy Traffic,-87.6,41.69,3
09:00,Jam,Heavy Traffic,-87.83,41.98,2
09:00,Jam,Heavy Traffic,-87.73,41.94,2
09:00,Jam,Heavy Traffic,-87.73,41.95,2
09:00,Jam,Moderate Traffic,-87.61,41.71,1
09:00,Jam,Stand Still Traffic,-87.71,41.93,6
09:00,Jam,Stand Still Traffic,-87.72,41.94,5
09:00,Jam,Stand Still Traffic,-87.67,41.9,4
09:00,Jam,Stand Still Traffic,-87.76,41.81,3
09:00,Jam,Stand Still Traffic,-87.73,41.95,3
09:00,Jam,Stand Still Traffic,-87.63,41.72,3
09:00,Jam,Stand Still Traffic,-87.8,41.98,2
09:00,Jam,Stand Still Traffic,-87.75,41.81,2
09:00,Jam,Stand Still Traffic,-87.74,41.95,2
09:00,Jam,Stand Still Traffic,-87.7,41.83,2
09:00,Jam,Unclassified,-87.65,41.84,5
09:00,Jam,Unclassified,-87.6,41.69,4
09:00,Jam,Unclassified,-87.7,41.87,3
09:00,Jam,Unclassified,-87.67,41.91,3
09:00,Jam,Unclassified,-87.65,41.87,3
09:00,Jam,Unclassified,-87.65,41.88,3
09:00,Jam,Unclassified,-87.81,41.93,2
09:00,Jam,Unclassified,-87.81,41.98,2
09:00,Jam,Unclassified,-87.8,41.98,2
09:00,Jam,Unclassified,-87.75,41.78,2
09:00,Road Closed,Event,-87.75,41.96,654
09:00,Road Closed,Event,-87.65,41.88,436
09:00,Road Closed,Event,-87.64,41.71,218
09:00,Road Closed,Event,-87.64,41.83,218
09:00,Road Closed,Event,-87.6,41.69,218
09:00,Road Closed,Event,-87.64,41.92,2
09:00,Road Closed,Event,-87.63,41.74,2
09:00,Road Closed,Event,-87.63,41.91,1
09:00,Road Closed,Unclassified,-87.74,41.95,5
09:00,Road Closed,Unclassified,-87.62,41.89,5
09:00,Road Closed,Unclassified,-87.67,41.93,3
09:00,Road Closed,Unclassified,-87.68,41.88,2
09:00,Road Closed,Unclassified,-87.66,41.84,2
09:00,Road Closed,Unclassified,-87.65,41.88,2
09:00,Road Closed,Unclassified,-87.63,41.9,2
09:00,Road Closed,Unclassified,-87.7,41.77,1
09:00,Road Closed,Unclassified,-87.68,41.95,1
09:00,Road Closed,Unclassified,-87.67,41.87,1
10:00,Accident,Major,-87.72,41.94,6
10:00,Accident,Major,-87.65,41.84,5
10:00,Accident,Major,-87.65,41.87,5
10:00,Accident,Major,-87.64,41.84,5
10:00,Accident,Major,-87.63,41.73,5
10:00,Accident,Major,-87.7,41.83,4
10:00,Accident,Major,-87.66,41.84,4
10:00,Accident,Major,-87.64,41.83,4
10:00,Accident,Major,-87.81,41.98,3
10:00,Accident,Major,-87.65,41.88,3
10:00,Accident,Minor,-87.69,41.92,2
10:00,Accident,Minor,-87.65,41.87,2
10:00,Accident,Minor,-87.63,41.77,2
10:00,Accident,Minor,-87.63,41.91,2
10:00,Accident,Minor,-87.88,41.98,1
10:00,Accident,Minor,-87.79,41.98,1
10:00,Accident,Minor,-87.77,41.81,1
10:00,Accident,Minor,-87.74,41.87,1
10:00,Accident,Minor,-87.74,41.95,1
10:00,Accident,Minor,-87.72,41.93,1
10:00,Accident,Unclassified,-87.64,41.83,13
10:00,Accident,Unclassified,-87.64,41.81,10
10:00,Accident,Unclassified,-87.64,41.84,10
10:00,Accident,Unclassified,-87.72,41.94,9
10:00,Accident,Unclassified,-87.81,41.98,8
10:00,Accident,Unclassified,-87.63,41.76,8
10:00,Accident,Unclassified,-87.61,41.68,8
10:00,Accident,Unclassified,-87.8,41.98,7
10:00,Accident,Unclassified,-87.65,41.87,7
10:00,Accident,Unclassified,-87.65,41.88,7
10:00,Hazard,On Road,-87.65,41.86,55
10:00,Hazard,On Road,-87.61,41.68,53
10:00,Hazard,On Road,-87.63,41.9,51
10:00,Hazard,On Road,-87.6,41.69,44
10:00,Hazard,On Road,-87.65,41.88,43
10:00,Hazard,On Road,-87.65,41.87,42
10:00,Hazard,On Road,-87.64,41.84,41
10:00,Hazard,On Road,-87.76,41.96,39
10:00,Hazard,On Road,-87.64,41.83,39
10:00,Hazard,On Road,-87.67,41.87,37
10:00,Hazard,On Shoulder,-87.59,41.65,107
10:00,Hazard,On Shoulder,-87.66,41.84,78
10:00,Hazard,On Shoulder,-87.65,41.87,78
10:00,Hazard,On Shoulder,-87.61,41.71,78
10:00,Hazard,On Shoulder,-87.64,41.82,77
10:00,Hazard,On Shoulder,-87.76,41.96,73
10:00,Hazard,On Shoulder,-87.73,41.82,73
10:00,Hazard,On Shoulder,-87.64,41.8,72
10:00,Hazard,On Shoulder,-87.6,41.69,70
10:00,Hazard,On Shoulder,-87.64,41.84,67
10:00,Hazard,Unclassified,-87.82,41.98,14
10:00,Hazard,Unclassified,-87.81,41.97,8
10:00,Hazard,Unclassified,-87.64,41.84,7
10:00,Hazard,Unclassified,-87.81,41.98,5
10:00,Hazard,Unclassified,-87.65,41.85,5
10:00,Hazard,Unclassified,-87.85,41.98,4
10:00,Hazard,Unclassified,-87.64,41.83,4
10:00,Hazard,Unclassified,-87.88,41.98,3
10:00,Hazard,Unclassified,-87.81,41.96,3
10:00,Hazard,Unclassified,-87.84,41.97,2
10:00,Hazard,Weather,-87.59,41.65,19
10:00,Hazard,Weather,-87.7,41.83,15
10:00,Hazard,Weather,-87.62,41.89,10
10:00,Hazard,Weather,-87.65,41.95,9
10:00,Hazard,Weather,-87.63,41.9,8
10:00,Hazard,Weather,-87.6,41.66,8
10:00,Hazard,Weather,-87.64,41.92,7
10:00,Hazard,Weather,-87.68,41.83,6
10:00,Hazard,Weather,-87.65,41.85,6
10:00,Hazard,Weather,-87.65,41.87,6
10:00,Jam,Heavy Traffic,-87.64,41.83,98
10:00,Jam,Heavy Traffic,-87.63,41.72,78
10:00,Jam,Heavy Traffic,-87.6,41.7,77
10:00,Jam,Heavy Traffic,-87.64,41.82,70
10:00,Jam,Heavy Traffic,-87.6,41.69,70
10:00,Jam,Heavy Traffic,-87.63,41.71,57
10:00,Jam,Heavy Traffic,-87.77,41.97,56
10:00,Jam,Heavy Traffic,-87.63,41.73,56
10:00,Jam,Heavy Traffic,-87.67,41.83,55
10:00,Jam,Heavy Traffic,-87.75,41.81,54
10:00,Jam,Moderate Traffic,-87.64,41.83,3
10:00,Jam,Moderate Traffic,-87.76,41.96,2
10:00,Jam,Moderate Traffic,-87.66,41.84,2
10:00,Jam,Moderate Traffic,-87.63,41.73,2
10:00,Jam,Moderate Traffic,-87.63,41.74,2
10:00,Jam,Moderate Traffic,-87.77,41.97,1
10:00,Jam,Moderate Traffic,-87.75,41.81,1
10:00,Jam,Moderate Traffic,-87.75,41.98,1
10:00,Jam,Moderate Traffic,-87.74,41.95,1
10:00,Jam,Moderate Traffic,-87.72,41.97,1
10:00,Jam,Stand Still Traffic,-87.64,41.82,44
10:00,Jam,Stand Still Traffic,-87.6,41.69,32
10:00,Jam,Stand Still Traffic,-87.64,41.83,31
10:00,Jam,Stand Still Traffic,-87.78,41.97,29
10:00,Jam,Stand Still Traffic,-87.63,41.72,25
10:00,Jam,Stand Still Traffic,-87.77,41.97,24
10:00,Jam,Stand Still Traffic,-87.61,41.71,22
10:00,Jam,Stand Still Traffic,-87.75,41.81,21
10:00,Jam,Stand Still Traffic,-87.72,41.94,21
10:00,Jam,Stand Still Traffic,-87.65,41.87,21
10:00,Jam,Unclassified,-87.64,41.83,29
10:00,Jam,Unclassified,-87.63,41.72,29
10:00,Jam,Unclassified,-87.63,41.75,28
10:00,Jam,Unclassified,-87.79,41.98,23
10:00,Jam,Unclassified,-87.63,41.73,23
10:00,Jam,Unclassified,-87.63,41.74,22
10:00,Jam,Unclassified,-87.6,41.69,20
10:00,Jam,Unclassified,-87.6,41.7,19
10:00,Jam,Unclassified,-87.8,41.98,18
10:00,Jam,Unclassified,-87.64,41.82,18
10:00,Road Closed,Event,-87.75,41.96,579
10:00,Road Closed,Event,-87.65,41.88,388
10:00,Road Closed,Event,-87.6,41.69,192
10:00,Road Closed,Event,-87.64,41.83,191
10:00,Road Closed,Event,-87.64,41.71,190
10:00,Road Closed,Event,-87.63,41.87,4
10:00,Road Closed,Event,-87.64,41.92,2
10:00,Road Closed,Event,-87.63,41.91,2
10:00,Road Closed,Event,-87.75,41.94,1
10:00,Road Closed,Event,-87.62,41.86,1
10:00,Road Closed,Unclassified,-87.62,41.87,8
10:00,Road Closed,Unclassified,-87.63,41.87,4
10:00,Road Closed,Unclassified,-87.75,41.96,3
10:00,Road Closed,Unclassified,-87.64,41.84,3
10:00,Road Closed,Unclassified,-87.63,41.89,3
10:00,Road Closed,Unclassified,-87.67,41.7,2
10:00,Road Closed,Unclassified,-87.67,41.88,2
10:00,Road Closed,Unclassified,-87.66,41.94,2
10:00,Road Closed,Unclassified,-87.65,41.88,2
10:00,Road Closed,Unclassified,-87.62,41.84,2
11:00,Accident,Major,-87.64,41.83,9
11:00,Accident,Major,-87.76,41.96,8
11:00,Accident,Major,-87.65,41.87,8
11:00,Accident,Major,-87.63,41.72,8
11:00,Accident,Major,-87.7,41.87,7
11:00,Accident,Major,-87.65,41.85,7
11:00,Accident,Major,-87.65,41.84,6
11:00,Accident,Major,-87.64,41.84,6
11:00,Accident,Major,-87.63,41.82,6
11:00,Accident,Major,-87.6,41.66,6
11:00,Accident,Minor,-87.75,41.81,3
11:00,Accident,Minor,-87.75,41.96,2
11:00,Accident,Minor,-87.67,41.84,2
11:00,Accident,Minor,-87.65,41.87,2
11:00,Accident,Minor,-87.65,41.88,2
11:00,Accident,Minor,-87.63,41.72,2
11:00,Accident,Minor,-87.63,41.91,2
11:00,Accident,Minor,-87.62,41.85,2
11:00,Accident,Minor,-87.77,41.78,1
11:00,Accident,Minor,-87.76,41.96,1
11:00,Accident,Unclassified,-87.65,41.85,17
11:00,Accident,Unclassified,-87.64,41.83,17
11:00,Accident,Unclassified,-87.64,41.81,15
11:00,Accident,Unclassified,-87.67,41.91,13
11:00,Accident,Unclassified,-87.65,41.87,13
11:00,Accident,Unclassified,-87.64,41.8,13
11:00,Accident,Unclassified,-87.64,41.84,13
11:00,Accident,Unclassified,-87.65,41.86,11
11:00,Accident,Unclassified,-87.64,41.82,11
11:00,Accident,Unclassified,-87.72,41.94,10
11:00,Hazard,On Road,-87.81,41.97,91
11:00,Hazard,On Road,-87.67,41.87,85
11:00,Hazard,On Road,-87.65,41.87,58
11:00,Hazard,On Road,-87.65,41.86,56
11:00,Hazard,On Road,-87.64,41.84,55
11:00,Hazard,On Road,-87.64,41.8,54
11:00,Hazard,On Road,-87.65,41.85,52
11:00,Hazard,On Road,-87.69,41.92,49
11:00,Hazard,On Road,-87.69,41.87,48
11:00,Hazard,On Road,-87.75,41.81,45
11:00,Hazard,On Shoulder,-87.59,41.65,141
11:00,Hazard,On Shoulder,-87.64,41.83,129
11:00,Hazard,On Shoulder,-87.64,41.8,117
11:00,Hazard,On Shoulder,-87.73,41.82,106
11:00,Hazard,On Shoulder,-87.63,41.73,102
11:00,Hazard,On Shoulder,-87.64,41.84,101
11:00,Hazard,On Shoulder,-87.64,41.82,96
11:00,Hazard,On Shoulder,-87.66,41.84,95
11:00,Hazard,On Shoulder,-87.65,41.87,95
11:00,Hazard,On Shoulder,-87.7,41.93,93
11:00,Hazard,Unclassified,-87.82,41.98,6
11:00,Hazard,Unclassified,-87.6,41.7,5
11:00,Hazard,Unclassified,-87.82,41.99,4
11:00,Hazard,Unclassified,-87.64,41.82,4
11:00,Hazard,Unclassified,-87.77,41.86,3
11:00,Hazard,Unclassified,-87.64,41.78,3
11:00,Hazard,Unclassified,-87.64,41.8,3
11:00,Hazard,Unclassified,-87.64,41.84,3
11:00,Hazard,Unclassified,-87.83,41.97,2
11:00,Hazard,Unclassified,-87.73,41.95,2
11:00,Hazard,Weather,-87.59,41.65,23
11:00,Hazard,Weather,-87.63,41.9,16
11:00,Hazard,Weather,-87.68,41.84,12
11:00,Hazard,Weather,-87.6,41.66,10
11:00,Hazard,Weather,-87.65,41.95,8
11:00,Hazard,Weather,-87.68,41.99,7
11:00,Hazard,Weather,-87.65,41.85,7
11:00,Hazard,Weather,-87.64,41.93,7
11:00,Hazard,Weather,-87.63,41.91,7
11:00,Hazard,Weather,-87.61,41.68,7
11:00,Jam,Heavy Traffic,-87.77,41.87,188
11:00,Jam,Heavy Traffic,-87.75,41.96,163
11:00,Jam,Heavy Traffic,-87.72,41.94,138
11:00,Jam,Heavy Traffic,-87.76,41.96,137
11:00,Jam,Heavy Traffic,-87.75,41.97,133
11:00,Jam,Heavy Traffic,-87.64,41.83,122
11:00,Jam,Heavy Traffic,-87.77,41.97,120
11:00,Jam,Heavy Traffic,-87.78,41.97,117
11:00,Jam,Heavy Traffic,-87.75,41.81,113
11:00,Jam,Heavy Traffic,-87.74,41.95,113
11:00,Jam,Moderate Traffic,-87.63,41.71,7
11:00,Jam,Moderate Traffic,-87.74,41.81,5
11:00,Jam,Moderate Traffic,-87.66,41.84,5
11:00,Jam,Moderate Traffic,-87.63,41.72,5
11:00,Jam,Moderate Traffic,-87.72,41.82,4
11:00,Jam,Moderate Traffic,-87.63,41.73,4
11:00,Jam,Moderate Traffic,-87.63,41.74,3
11:00,Jam,Moderate Traffic,-87.63,41.75,3
11:00,Jam,Moderate Traffic,-87.78,41.87,2
11:00,Jam,Moderate Traffic,-87.78,41.97,2
11:00,Jam,Stand Still Traffic,-87.76,41.96,127
11:00,Jam,Stand Still Traffic,-87.75,41.96,110
11:00,Jam,Stand Still Traffic,-87.75,41.97,104
11:00,Jam,Stand Still Traffic,-87.77,41.87,90
11:00,Jam,Stand Still Traffic,-87.74,41.95,89
11:00,Jam,Stand Still Traffic,-87.72,41.94,72
11:00,Jam,Stand Still Traffic,-87.78,41.97,71
11:00,Jam,Stand Still Traffic,-87.75,41.81,71
11:00,Jam,Stand Still Traffic,-87.77,41.97,64
11:00,Jam,Stand Still Traffic,-87.79,41.98,62
11:00,Jam,Unclassified,-87.65,41.88,56
11:00,Jam,Unclassified,-87.75,41.96,46
11:00,Jam,Unclassified,-87.78,41.97,42
11:00,Jam,Unclassified,-87.75,41.97,39
11:00,Jam,Unclassified,-87.79,41.98,38
11:00,Jam,Unclassified,-87.67,41.9,35
11:00,Jam,Unclassified,-87.76,41.96,32
11:00,Jam,Unclassified,-87.64,41.83,31
11:00,Jam,Unclassified,-87.74,41.95,30
11:00,Jam,Unclassified,-87.8,41.98,29
11:00,Road Closed,Construction,-87.75,41.96,1
11:00,Road Closed,Event,-87.75,41.96,556
11:00,Road Closed,Event,-87.65,41.88,368
11:00,Road Closed,Event,-87.64,41.71,189
11:00,Road Closed,Event,-87.64,41.83,186
11:00,Road Closed,Event,-87.6,41.69,184
11:00,Road Closed,Event,-87.63,41.87,10
11:00,Road Closed,Event,-87.66,41.97,6
11:00,Road Closed,Event,-87.67,41.83,2
11:00,Road Closed,Event,-87.65,41.96,2
11:00,Road Closed,Event,-87.64,41.92,2
11:00,Road Closed,Unclassified,-87.63,41.89,17
11:00,Road Closed,Unclassified,-87.75,41.96,9
11:00,Road Closed,Unclassified,-87.67,41.87,7
11:00,Road Closed,Unclassified,-87.63,41.87,6
11:00,Road Closed,Unclassified,-87.62,41.87,6
11:00,Road Closed,Unclassified,-87.69,41.92,5
11:00,Road Closed,Unclassified,-87.72,41.86,4
11:00,Road Closed,Unclassified,-87.68,41.9,4
11:00,Road Closed,Unclassified,-87.71,41.92,3
11:00,Road Closed,Unclassified,-87.7,41.85,3
12:00,Accident,Major,-87.65,41.87,10
12:00,Accident,Major,-87.63,41.73,8
12:00,Accident,Major,-87.74,41.87,7
12:00,Accident,Major,-87.74,41.95,7
12:00,Accident,Major,-87.78,41.97,6
12:00,Accident,Major,-87.76,41.96,6
12:00,Accident,Major,-87.72,41.87,6
12:00,Accident,Major,-87.64,41.84,6
12:00,Accident,Major,-87.63,41.76,6
12:00,Accident,Major,-87.78,41.87,5
12:00,Accident,Minor,-87.73,41.82,4
12:00,Accident,Minor,-87.7,41.93,3
12:00,Accident,Minor,-87.69,41.92,3
12:00,Accident,Minor,-87.67,41.91,3
12:00,Accident,Minor,-87.64,41.82,3
12:00,Accident,Minor,-87.63,41.72,3
12:00,Accident,Minor,-87.63,41.74,3
12:00,Accident,Minor,-87.8,41.98,2
12:00,Accident,Minor,-87.79,41.98,2
12:00,Accident,Minor,-87.79,42.0,2
12:00,Accident,Unclassified,-87.64,41.84,25
12:00,Accident,Unclassified,-87.74,41.95,22
12:00,Accident,Unclassified,-87.72,41.94,22
12:00,Accident,Unclassified,-87.76,41.96,21
12:00,Accident,Unclassified,-87.8,41.98,20
12:00,Accident,Unclassified,-87.67,41.91,20
12:00,Accident,Unclassified,-87.65,41.85,19
12:00,Accident,Unclassified,-87.77,41.87,18
12:00,Accident,Unclassified,-87.75,41.96,16
12:00,Accident,Unclassified,-87.76,41.87,14
12:00,Hazard,On Road,-87.65,41.85,94
12:00,Hazard,On Road,-87.63,41.91,78
12:00,Hazard,On Road,-87.65,41.87,76
12:00,Hazard,On Road,-87.64,41.84,76
12:00,Hazard,On Road,-87.62,41.89,75
12:00,Hazard,On Road,-87.72,41.93,74
12:00,Hazard,On Road,-87.67,41.91,74
12:00,Hazard,On Road,-87.65,41.86,74
12:00,Hazard,On Road,-87.69,41.85,70
12:00,Hazard,On Road,-87.75,41.96,69
12:00,Hazard,On Shoulder,-87.64,41.83,165
12:00,Hazard,On Shoulder,-87.64,41.84,162
12:00,Hazard,On Shoulder,-87.75,41.96,153
12:00,Hazard,On Shoulder,-87.59,41.65,153
12:00,Hazard,On Shoulder,-87.64,41.82,148
12:00,Hazard,On Shoulder,-87.64,41.8,147
12:00,Hazard,On Shoulder,-87.73,41.82,133
12:00,Hazard,On Shoulder,-87.66,41.89,132
12:00,Hazard,On Shoulder,-87.65,41.87,131
12:00,Hazard,On Shoulder,-87.64,41.78,129
12:00,Hazard,Unclassified,-87.82,41.98,6
12:00,Hazard,Unclassified,-87.81,41.97,6
12:00,Hazard,Unclassified,-87.64,41.8,5
12:00,Hazard,Unclassified,-87.83,41.98,4
12:00,Hazard,Unclassified,-87.81,41.98,4
12:00,Hazard,Unclassified,-87.8,41.79,4
12:00,Hazard,Unclassified,-87.65,41.85,3
12:00,Hazard,Unclassified,-87.64,41.84,3
12:00,Hazard,Unclassified,-87.63,41.74,3
12:00,Hazard,Unclassified,-87.63,41.75,3
12:00,Hazard,Weather,-87.63,41.91,11
12:00,Hazard,Weather,-87.65,41.96,9
12:00,Hazard,Weather,-87.66,41.99,7
12:00,Hazard,Weather,-87.59,41.65,7
12:00,Hazard,Weather,-87.68,41.84,6
12:00,Hazard,Weather,-87.66,41.98,6
12:00,Hazard,Weather,-87.65,41.88,6
12:00,Hazard,Weather,-87.84,41.98,5
12:00,Hazard,Weather,-87.71,41.92,5
12:00,Hazard,Weather,-87.71,41.99,5
12:00,Jam,Heavy Traffic,-87.75,41.96,335
12:00,Jam,Heavy Traffic,-87.72,41.94,278
12:00,Jam,Heavy Traffic,-87.74,41.95,213
12:00,Jam,Heavy Traffic,-87.69,41.92,201
12:00,Jam,Heavy Traffic,-87.71,41.93,198
12:00,Jam,Heavy Traffic,-87.75,41.97,180
12:00,Jam,Heavy Traffic,-87.76,41.96,177
12:00,Jam,Heavy Traffic,-87.7,41.93,177
12:00,Jam,Heavy Traffic,-87.73,41.95,173
12:00,Jam,Heavy Traffic,-87.67,41.98,164
12:00,Jam,Moderate Traffic,-87.79,41.98,9
12:00,Jam,Moderate Traffic,-87.67,41.87,8
12:00,Jam,Moderate Traffic,-87.64,41.83,8
12:00,Jam,Moderate Traffic,-87.82,41.98,6
12:00,Jam,Moderate Traffic,-87.8,41.98,6
12:00,Jam,Moderate Traffic,-87.78,41.97,6
12:00,Jam,Moderate Traffic,-87.68,41.92,6
12:00,Jam,Moderate Traffic,-87.66,41.89,6
12:00,Jam,Moderate Traffic,-87.63,41.72,6
12:00,Jam,Moderate Traffic,-87.81,41.98,5
12:00,Jam,Stand Still Traffic,-87.75,41.96,301
12:00,Jam,Stand Still Traffic,-87.76,41.96,257
12:00,Jam,Stand Still Traffic,-87.74,41.95,247
12:00,Jam,Stand Still Traffic,-87.72,41.94,238
12:00,Jam,Stand Still Traffic,-87.67,41.98,228
